animal,body,stuffed
animal,body,wild
animal,body,young
animal,bow,poor
animal,bow,young
animal,claw,brown
animal,claw,poor
animal,ear,brown
animal,ear,experimental
animal,ear,furry
animal,ear,human
animal,ear,poor
animal,ear,young
animal,eye,brown
animal,eye,experimental
animal,eye,human
animal,eye,poor
animal,eye,wild
animal,eye,young
animal,face,brown
animal,face,experimental
animal,face,furry
animal,face,human
animal,face,pictured
animal,face,poor
animal,face,stuffed
animal,face,wild
animal,face,young
animal,foot,brown
animal,foot,experimental
animal,foot,furry
animal,foot,human
animal,foot,poor
animal,foot,stuffed
animal,foot,wild
animal,foot,young
animal,fur,brown
animal,fur,human
animal,fur,poor
animal,fur,wild
animal,hair,brown
animal,hair,furry
animal,hair,human
animal,hair,poor
animal,hair,wild
animal,hair,young
animal,head,brown
animal,head,experimental
animal,head,furry
animal,head,human
animal,head,pictured
animal,head,poor
animal,head,stuffed
animal,head,wild
animal,head,young
animal,hoof,wild
animal,horn,brown
animal,horn,experimental
animal,horn,human
animal,horn,poor
animal,horn,wild
animal,horn,young
animal,leg,brown
animal,leg,experimental
animal,leg,furry
animal,leg,human
animal,leg,poor
animal,leg,young
animal,mane,brown
animal,mane,wild
animal,mouth,brown
animal,mouth,furry
animal,mouth,human
animal,mouth,poor
animal,mouth,stuffed
animal,mouth,wild
animal,mouth,young
animal,neck,brown
animal,neck,furry
animal,neck,human
animal,neck,poor
animal,neck,stuffed
animal,neck,young
animal,nose,brown
animal,nose,furry
animal,nose,human
animal,nose,poor
animal,nose,stuffed
animal,nose,wild
animal,nose,young
animal,nostril,human
animal,paw,brown
animal,paw,furry
animal,paw,poor
animal,reflection,brown
animal,reflection,experimental
animal,reflection,human
animal,reflection,poor
animal,reflection,wild
animal,rib,human
animal,rib,young
animal,shadow,brown
animal,shadow,human
animal,shadow,poor
animal,shadow,wild
animal,shadow,young
animal,shirt,brown
animal,shirt,poor
animal,shirt,stuffed
animal,shoulder,brown
animal,shoulder,furry
animal,shoulder,human
animal,shoulder,poor
animal,shoulder,stuffed
animal,shoulder,young
animal,skin,brown
animal,skin,experimental
animal,skin,furry
animal,skin,human
animal,skin,poor
animal,skin,stuffed
animal,skin,wild
animal,skin,young
animal,snout,poor
animal,spot,brown
animal,spot,human
animal,spot,poor
animal,spot,wild
animal,stripe,brown
animal,tag,poor
animal,tail,brown
animal,tail,furry
animal,tail,human
animal,tail,poor
animal,tail,wild
animal,tail,young
animal,tongue,brown
animal,tongue,experimental
animal,tongue,furry
animal,tongue,human
animal,tongue,poor
animal,tongue,wild
animal,tongue,young
animal,trunk,brown
animal,trunk,furry
animal,trunk,human
animal,trunk,poor
animal,trunk,wild
animal,trunk,young
animal,tusk,wild
animal,wing,brown
animal,wing,experimental
animal,wing,furry
animal,wing,human
animal,wing,poor
animal,wing,wild
animal,wing,young
antelope,horn,african
antelope,horn,black
antelope,horn,dead
antelope,horn,young
apartment building,window,fine
apartment building,window,gray
apartment building,window,old
apartment building,window,original
apartment building,window,public
apartment building,window,tall
apartment building,window,white
apple,edge,fresh
apple,edge,golden
apple,edge,green
apple,edge,liquid
apple,edge,red
apple,edge,rotten
apple,edge,shiny
apple,end,fresh
apple,end,golden
apple,end,green
apple,end,liquid
apple,end,red
apple,end,rotten
apple,part,fresh
apple,part,golden
apple,part,green
apple,part,liquid
apple,part,red
apple,part,rotten
apple,part,shiny
apple,shadow,fresh
apple,shadow,golden
apple,shadow,green
apple,shadow,liquid
apple,shadow,red
apple,skin,fresh
apple,skin,golden
apple,skin,green
apple,skin,liquid
apple,skin,red
apple,skin,rotten
apple,skin,shiny
apple,spot,fresh
apple,spot,golden
apple,spot,green
apple,spot,red
apple,spot,rotten
apple,spot,shiny
apple,stem,fresh
apple,stem,golden
apple,stem,green
apple,stem,red
apple,stem,rotten
apple,sticker,green
apple,sticker,red
apple,top,fresh
apple,top,golden
apple,top,green
apple,top,liquid
apple,top,red
apple,top,shiny
appliance,door,black
appliance,door,electrical
appliance,door,fixed
appliance,door,plastic
appliance,door,removable
appliance,door,white
appliance,handle,black
appliance,handle,plastic
appliance,handle,removable
appliance,handle,white
area,grass,wide
area,sand,grassy
area,sand,wide
area,tree,wide
arm,band,broken
arm,band,long
arm,band,metal
arm,band,raised
arm,band,short
arm,band,strong
arm,bracelet,broken
armchair,arm,black
armchair,arm,comfortable
armchair,arm,deep
armchair,arm,low
armchair,arm,old
armchair,arm,wooden
arm,elbow,broken
arm,elbow,long
arm,elbow,metal
arm,elbow,outstretched
arm,elbow,short
arm,hair,broken
arm,hair,long
arm,hair,metal
arm,hair,short
arm,hair,strong
arm,hand,broken
arm,hand,long
arm,hand,metal
arm,hand,outstretched
arm,hand,raised
arm,hand,short
arm,hand,strong
arm,part,broken
arm,part,long
arm,part,metal
arm,part,short
arm,part,strong
arm,shadow,broken
arm,shadow,long
arm,shadow,short
arm,shadow,strong
arm,sleeve,broken
arm,sleeve,long
arm,sleeve,short
arm,sleeve,strong
arm,tattoo,long
arm,tattoo,short
arm,watch,broken
arm,watch,long
arm,watch,short
arm,watch,strong
art,frame,ancient
art,frame,contemporary
art,frame,greek
asphalt,line,black
asphalt,line,hot
asphalt,line,liquid
asphalt,line,natural
asphalt,line,wet
athlete,hair,female
athlete,hair,injured
athlete,hair,natural
athlete,hair,professional
athlete,hair,young
athlete,head,female
athlete,head,injured
athlete,head,natural
athlete,head,professional
athlete,head,young
athlete,pole,female
athlete,pole,natural
athlete,pole,professional
athlete,pole,young
automobile,light,american
automobile,light,black
automobile,light,old
automobile,light,personal
automobile,light,private
automobile,light,red
automobile,light,shiny
automobile,light,white
awning,letter,blue
awning,letter,green
awning,letter,red
awning,letter,white
awning,name,blue
awning,name,green
awning,name,red
awning,name,white
awning,name,wooden
awning,stripe,blue
awning,stripe,green
awning,stripe,red
awning,stripe,white
baby,arm,grey
baby,arm,healthy
baby,arm,one
baby,arm,poor
baby,arm,young
baby,chin,grey
baby,chin,poor
baby,chin,young
baby,ear,grey
baby,ear,healthy
baby,ear,one
baby,ear,poor
baby,ear,young
baby,eyebrow,grey
baby,eye,grey
baby,eye,healthy
baby,eye,one
baby,eye,poor
baby,eye,young
baby,face,grey
baby,face,healthy
baby,face,poor
baby,face,young
baby,finger,grey
baby,finger,healthy
baby,finger,one
baby,finger,poor
baby,foot,grey
baby,foot,healthy
baby,foot,one
baby,foot,poor
baby,foot,young
baby,hair,grey
baby,hair,healthy
baby,hair,poor
baby,hair,young
baby,hand,grey
baby,hand,healthy
baby,hand,one
baby,hand,poor
baby,hand,young
baby,hat,grey
baby,hat,poor
baby,head,grey
baby,head,healthy
baby,head,poor
baby,head,young
baby,leg,healthy
baby,leg,one
baby,leg,poor
baby,leg,young
baby,lip,grey
baby,lip,healthy
baby,lip,poor
baby,lip,young
baby,mouth,grey
baby,mouth,healthy
baby,mouth,poor
baby,mouth,young
baby,neck,grey
baby,neck,healthy
baby,neck,poor
baby,neck,young
baby,nose,grey
baby,nose,healthy
baby,nose,poor
baby,nose,young
baby,pant,poor
baby,shadow,grey
baby,shadow,poor
baby,shadow,young
baby,shirt,grey
baby,shirt,poor
baby,smile,grey
baby,smile,healthy
baby,smile,poor
baby,smile,unborn
baby,smile,young
baby,sock,grey
baby,tail,grey
baby,tail,poor
baby,tail,young
baby,teeth,grey
baby,teeth,healthy
baby,teeth,poor
baby,teeth,young
baby,thigh,healthy
baby,thigh,poor
baby,toe,healthy
baby,toothbrush,young
baby,toy,poor
background,bench,green
background,bench,red
background,bench,white
background,bench,yellow
background,building,cultural
background,building,educational
background,building,ethnic
background,building,green
background,building,historical
background,building,red
background,building,social
background,building,white
background,building,yellow
background,car,green
background,car,red
background,car,social
background,car,white
background,car,yellow
background,cloud,green
background,cloud,red
background,cloud,social
background,cloud,white
background,cloud,yellow
background,foliage,green
background,foliage,red
background,foliage,white
background,foliage,yellow
background,grass,green
background,grass,red
background,grass,white
background,grass,yellow
background,hill,green
background,hill,historical
background,hill,red
background,hill,social
background,hill,white
background,hill,yellow
background,mountain,green
background,mountain,red
background,mountain,social
background,mountain,white
background,mountain,yellow
background,people,cultural
background,people,educational
background,people,ethnic
background,people,green
background,people,historical
background,people,red
background,people,social
background,people,white
background,people,yellow
background,tree,cultural
background,tree,educational
background,tree,green
background,tree,historical
background,tree,red
background,tree,social
background,tree,white
background,tree,yellow
background,writing,cultural
background,writing,educational
background,writing,ethnic
background,writing,green
background,writing,historical
background,writing,red
background,writing,social
background,writing,white
background,writing,yellow
back,hump,broad
back,hump,high
back,hump,low
backpack,buckle,black
backpack,buckle,blue
backpack,buckle,heavy
backpack,buckle,red
backpack,handle,black
backpack,handle,blue
backpack,handle,green
backpack,handle,heavy
backpack,handle,red
backpack,handle,silver
backpack,logo,black
backpack,logo,blue
backpack,logo,red
backpack,pocket,black
backpack,pocket,blue
backpack,pocket,green
backpack,pocket,heavy
backpack,pocket,red
backpack,strap,black
backpack,strap,blue
backpack,strap,green
backpack,strap,heavy
backpack,strap,red
backpack,tag,black
backpack,tag,blue
backpack,tag,green
backpack,tag,heavy
backpack,tag,red
backpack,zipper,heavy
back,slat,wooden
bag,banana,brown
bag,edge,black
bag,edge,brown
bag,edge,square
bag,handle,black
bag,handle,brown
bag,handle,square
bag,letter,black
bag,letter,square
bag,logo,black
bag,pocket,black
bag,pocket,brown
bag,pocket,square
bag,strap,black
bag,strap,brown
bag,stripe,black
bag,stripe,brown
bag,tag,black
bag,trim,black
bag,trim,brown
bag,wheel,black
bag,wheel,brown
bag,writing,black
bag,writing,brown
balcony,door,black
balcony,door,high
balcony,door,narrow
balcony,door,open
balcony,door,private
balcony,door,white
balcony,door,wooden
balcony,fence,black
balcony,fence,high
balcony,fence,narrow
balcony,fence,open
balcony,fence,private
balcony,fence,white
balcony,fence,wooden
balcony,rail,black
balcony,rail,high
balcony,railing,black
balcony,railing,high
balcony,railing,narrow
balcony,railing,open
balcony,railing,white
balcony,railing,wooden
balcony,rail,narrow
balcony,rail,open
balcony,rail,private
balcony,rail,white
balcony,rail,wooden
ball,hole,blue
ball,hole,red
ball,hole,white
ball,hole,yellow
ball,shadow,blue
ball,shadow,red
ball,shadow,silver
ball,shadow,white
ball,shadow,yellow
ball,star,blue
ball,star,red
ball,star,white
ball,star,yellow
ball,stripe,blue
ball,stripe,red
ball,stripe,silver
ball,stripe,white
ball,stripe,yellow
banana,bottom,brown
banana,bottom,green
banana,bottom,wild
banana,bottom,yellow
banana,bruise,green
banana,bruise,yellow
banana,dot,brown
banana,dot,green
banana,dot,yellow
banana,edge,brown
banana,edge,green
banana,edge,sliced
banana,edge,wild
banana,edge,yellow
banana,end,brown
banana,end,green
banana,end,ripe
banana,end,sliced
banana,end,wild
banana,end,yellow
banana,face,brown
banana,face,green
banana,face,wild
banana,face,yellow
banana,handle,brown
banana,handle,green
banana,handle,yellow
banana,line,brown
banana,line,green
banana,line,wild
banana,line,yellow
banana,mark,brown
banana,mark,green
banana,mark,yellow
banana,part,brown
banana,part,green
banana,part,ripe
banana,part,wild
banana,part,yellow
banana,patch,brown
banana,patch,green
banana,patch,wild
banana,patch,yellow
banana,peel,brown
banana,peel,green
banana,peel,ripe
banana,peel,sliced
banana,peel,yellow
banana,shadow,brown
banana,shadow,green
banana,shadow,wild
banana,shadow,yellow
banana,skin,brown
banana,skin,green
banana,skin,ripe
banana,skin,sliced
banana,skin,wild
banana,skin,yellow
banana,spot,brown
banana,spot,green
banana,spot,ripe
banana,spot,wild
banana,spot,yellow
banana,stalk,brown
banana,stalk,green
banana,stalk,ripe
banana,stalk,yellow
banana,stem,brown
banana,stem,green
banana,stem,ripe
banana,stem,wild
banana,stem,yellow
banana,sticker,green
banana,sticker,yellow
banana,tip,brown
banana,tip,green
banana,tip,yellow
banana,top,brown
banana,top,green
banana,top,ripe
banana,top,wild
banana,top,yellow
banner,letter,black
banner,letter,blue
banner,letter,green
banner,letter,national
banner,letter,red
banner,letter,royal
banner,letter,sacred
banner,letter,white
banner,logo,black
banner,logo,blue
banner,logo,red
banner,logo,white
banner,number,black
banner,number,blue
banner,number,green
banner,number,national
banner,number,red
banner,number,royal
banner,number,sacred
banner,number,white
banner,part,black
banner,part,blue
banner,part,green
banner,part,national
banner,part,red
banner,part,royal
banner,part,sacred
banner,part,white
banner,star,black
banner,star,blue
banner,star,green
banner,star,national
banner,star,red
banner,star,royal
banner,star,sacred
banner,star,white
banner,word,black
banner,word,blue
banner,word,green
banner,word,national
banner,word,red
banner,word,royal
banner,word,sacred
banner,word,white
banner,writing,black
banner,writing,blue
banner,writing,green
banner,writing,national
banner,writing,red
banner,writing,royal
banner,writing,sacred
banner,writing,white
barn,door,brown
barn,door,empty
barn,door,huge
barn,door,old
barn,door,red
barn,door,tall
barn,door,white
barn,roof,brown
barn,roof,empty
barn,roof,huge
barn,roof,old
barn,roof,red
barn,roof,tall
barn,roof,tan
barn,roof,white
barn,window,empty
barn,window,huge
barn,window,old
barn,window,red
barn,window,tall
barn,window,white
baseball bat,handle,black
baseball bat,handle,old
baseball bat,handle,straight
baseball bat,handle,wooden
baseball cap,letter,blue
baseball cap,logo,blue
baseball field,dirt,brown
baseball field,dirt,external
baseball field,dirt,green
baseball field,dirt,open
baseball field,grass,brown
baseball field,grass,green
baseball field,grass,open
baseball field,line,brown
baseball field,line,external
baseball field,line,green
baseball field,line,open
baseball player,arm,defensive
baseball player,arm,key
baseball player,arm,offensive
baseball player,arm,one
baseball player,arm,poor
baseball player,arm,professional
baseball player,back,defensive
baseball player,back,offensive
baseball player,back,poor
baseball player,bat,defensive
baseball player,bat,poor
baseball player,belt,defensive
baseball player,cap,key
baseball player,cap,poor
baseball player,cap,professional
baseball player,ear,one
baseball player,ear,poor
baseball player,ear,professional
baseball player,elbow,defensive
baseball player,face,defensive
baseball player,face,key
baseball player,face,poor
baseball player,face,professional
baseball player,foot,offensive
baseball player,foot,one
baseball player,foot,poor
baseball player,foot,professional
baseball player,glove,poor
baseball player,hair,poor
baseball player,hair,professional
baseball player,hand,defensive
baseball player,hand,key
baseball player,hand,offensive
baseball player,hand,one
baseball player,hand,poor
baseball player,hand,professional
baseball player,hat,offensive
baseball player,hat,poor
baseball player,hat,professional
baseball player,head,key
baseball player,head,poor
baseball player,head,professional
baseball player,jersey,poor
baseball player,leg,one
baseball player,leg,poor
baseball player,nose,poor
baseball player,number,key
baseball player,number,offensive
baseball player,number,one
baseball player,number,poor
baseball player,number,professional
baseball player,pant,poor
baseball player,shadow,poor
baseball player,shirt,offensive
baseball player,shirt,poor
baseball player,shoe,poor
baseball player,uniform,professional
baseball,stitching,black
baseball,stitching,blue
baseball,stitching,red
basket,apple,huge
basket,bread,flat
basket,bread,heavy
basket,flower,empty
basket,flower,flat
basket,flower,heavy
basket,flower,huge
basket,food,empty
basket,food,flat
basket,food,heavy
basket,fruit,empty
basket,fruit,heavy
basket,fruit,huge
basket,grass,empty
basket,grass,flat
basket,grass,heavy
basket,grass,huge
basket,grass,woven
basket,handle,empty
basket,handle,flat
basket,handle,heavy
basket,handle,huge
basket,paper,empty
basket,paper,flat
basket,paper,heavy
basket,paper,huge
basket,plant,covered
basket,plant,empty
basket,plant,flat
basket,plant,heavy
basket,plant,huge
basket,tomato,empty
basket,tomato,huge
bat,bottom,black
bat,bottom,old
bat,bottom,short
bat,bottom,straight
bat,bottom,white
bat,bottom,wooden
bat,bottom,yellow
bat,handle,black
bat,handle,metal
bat,handle,old
bat,handle,short
bat,handle,straight
bat,handle,white
bat,handle,wooden
bat,handle,yellow
bathroom,bathtub,private
bathroom,bathtub,tiny
bathroom,bathtub,upstairs
bathroom,bathtub,white
bathroom,cabinet,adjoining
bathroom,cabinet,private
bathroom,cabinet,tiny
bathroom,cabinet,white
bathroom,ceiling,adjoining
bathroom,ceiling,private
bathroom,ceiling,tiled
bathroom,ceiling,upstairs
bathroom,ceiling,white
bathroom,counter,adjoining
bathroom,counter,private
bathroom,counter,shared
bathroom,counter,tiled
bathroom,counter,tiny
bathroom,countertop,tiled
bathroom,countertop,white
bathroom,counter,white
bathroom,curtain,adjoining
bathroom,curtain,private
bathroom,curtain,tiny
bathroom,curtain,upstairs
bathroom,curtain,white
bathroom,door,adjoining
bathroom,door,private
bathroom,door,tiny
bathroom,door,upstairs
bathroom,door,white
bathroom,drain,private
bathroom,drain,tiled
bathroom,drain,tiny
bathroom,floor,adjoining
bathroom,floor,private
bathroom,floor,shared
bathroom,floor,tiled
bathroom,floor,tiny
bathroom,floor,upstairs
bathroom,floor,white
bathroom,handle,tiny
bathroom,handle,white
bathroom,lid,tiny
bathroom,lid,white
bathroom,light,private
bathroom,light,shared
bathroom,light,tiny
bathroom,light,upstairs
bathroom,light,white
bathroom,mirror,private
bathroom,mirror,tiny
bathroom,mirror,upstairs
bathroom,mirror,white
bathroom,outlet,adjoining
bathroom,outlet,private
bathroom,outlet,tiny
bathroom,part,adjoining
bathroom,part,private
bathroom,part,shared
bathroom,part,tiny
bathroom,part,upstairs
bathroom,part,white
bathroom,pipe,adjoining
bathroom,pipe,private
bathroom,pipe,shared
bathroom,pipe,tiny
bathroom,pipe,white
bathroom,rug,private
bathroom,rug,tiny
bathroom,rug,white
bathroom,seat,adjoining
bathroom,seat,private
bathroom,seat,shared
bathroom,seat,tiny
bathroom,seat,upstairs
bathroom,seat,white
bathroom,shelf,adjoining
bathroom,shelf,private
bathroom,shelf,tiny
bathroom,shelf,white
bathroom,shower,adjoining
bathroom,shower,private
bathroom,shower,shared
bathroom,shower,tiled
bathroom,shower,tiny
bathroom,shower,upstairs
bathroom,shower,white
bathroom,sink,adjoining
bathroom,sink,private
bathroom,sink,tiny
bathroom,sink,upstairs
bathroom,sink,white
bathroom,tank,adjoining
bathroom,tank,private
bathroom,tank,tiny
bathroom,tank,white
bathroom,tile,white
bathroom,toilet,adjoining
bathroom,toilet,private
bathroom,toilet,shared
bathroom,toilet,tiny
bathroom,toilet,upstairs
bathroom,toilet,white
bathroom,tub,adjoining
bathroom,tub,private
bathroom,tub,tiled
bathroom,tub,tiny
bathroom,tub,white
bathroom,urinal,adjoining
bathroom,urinal,white
bathroom,wall,adjoining
bathroom,wall,private
bathroom,wall,shared
bathroom,wall,tiled
bathroom,wall,tiny
bathroom,wall,upstairs
bathroom,wall,white
bathroom,window,adjoining
bathroom,window,private
bathroom,window,shared
bathroom,window,tiled
bathroom,window,tiny
bathroom,window,upstairs
bathroom,window,white
bathtub,door,antique
bathtub,door,empty
bathtub,door,huge
bathtub,door,old
bathtub,door,regular
bathtub,door,white
bathtub,drain,huge
bathtub,drain,old
bathtub,drain,regular
bathtub,edge,empty
bathtub,edge,huge
bathtub,edge,old
bathtub,edge,porcelain
bathtub,edge,regular
bathtub,edge,white
bathtub,faucet,old
bathtub,foot,antique
bathtub,foot,empty
bathtub,foot,huge
bathtub,foot,old
bathtub,foot,regular
bathtub,foot,white
bathtub,handle,empty
bathtub,handle,huge
bathtub,handle,old
bathtub,handle,porcelain
bathtub,handle,regular
bathtub,handle,white
bathtub,side,antique
bathtub,side,empty
bathtub,side,huge
bathtub,side,old
bathtub,side,porcelain
bathtub,side,regular
bathtub,side,white
bat,letter,black
bat,letter,old
bat,letter,short
bat,letter,straight
bat,letter,white
bat,letter,yellow
bat,stripe,black
bat,stripe,metal
bat,stripe,old
bat,stripe,short
bat,stripe,straight
bat,stripe,white
bat,stripe,yellow
bat,tape,black
bat,tape,metal
bat,tape,old
bat,tape,short
bat,tape,straight
bat,tape,white
bat,tape,yellow
batter,arm,ready
batter,arm,slight
batter,arm,smooth
batter,arm,stiff
batter,arm,thick
batter,arm,thin
batter,bat,ready
batter,belt,ready
batter,belt,smooth
batter,belt,stiff
batter,belt,thick
batter,belt,thin
batter,elbow,ready
batter,elbow,slight
batter,elbow,smooth
batter,elbow,stiff
batter,elbow,thick
batter,elbow,thin
batter,foot,ready
batter,foot,slight
batter,foot,smooth
batter,foot,stiff
batter,foot,thick
batter,foot,thin
batter,glove,smooth
batter,glove,stiff
batter,glove,thick
batter,glove,thin
batter,hand,ready
batter,hand,slight
batter,hand,smooth
batter,hand,stiff
batter,hand,thick
batter,hand,thin
batter,head,ready
batter,head,slight
batter,head,smooth
batter,head,stiff
batter,head,thick
batter,head,thin
batter,helmet,smooth
batter,helmet,stiff
batter,helmet,thick
batter,jersey,thick
batter,jersey,thin
batter,knee,ready
batter,knee,slight
batter,knee,smooth
batter,knee,stiff
batter,knee,thick
batter,knee,thin
batter,leg,slight
batter,leg,smooth
batter,leg,stiff
batter,leg,thick
batter,leg,thin
batter,nose,ready
batter,nose,slight
batter,nose,smooth
batter,nose,thick
batter,nose,thin
batter,number,ready
batter,number,slight
batter,number,smooth
batter,number,thin
batter,shadow,slight
batter,shadow,smooth
batter,shadow,stiff
batter,shadow,thick
batter,shadow,thin
batter,shirt,stiff
batter,shirt,thick
batter,shirt,thin
batter,shoe,smooth
batter,shoe,stiff
batter,shoe,thick
batter,shoe,thin
batter,sock,thick
batter,sock,thin
batter,uniform,ready
