title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3,result4,worker4,result5,worker5
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3M47JKRKCW00D61GBQ31J8PGDFQ68V,wall,spot,anterior,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3M47JKRKCW00D61GBQ31J8PGDFQ68V,wall,spot,lateral,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,35YHTYFL1F2U7BQ4KCHF5SM1HCUFVC,wing,flap,white,probably,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,probably,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,35YHTYFL1F2U7BQ4KCHF5SM1HCUFVC,wing,flap,broken,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,probably,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3N5YJ55YXF2M3F0N759WHAHXYTFAND,branch,twig,brown,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3N5YJ55YXF2M3F0N759WHAHXYTFAND,branch,twig,long,probably,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3N5YJ55YXF2M3F0N759WHAHXYTFAND,branch,twig,thin,probably,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3N5YJ55YXF2M3F0N759WHAHXYTFAND,branch,twig,anterior,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3N5YJ55YXF2M3F0N759WHAHXYTFAND,branch,twig,smooth,probably,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3M47JKRKCW00D61GBQ31J8PGDFQ86X,case,wheel,latter,wjj-nonsense,A25UZQENK9A4PL,pjj-nonsense,AVLZVLVL2X60,wjj-nonsense,A1A3CN8H5HXTSN,pjj-nonsense,A2VFH95BVFIU5K,pjj-nonsense,ASW9MABLSXSPK
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3M47JKRKCW00D61GBQ31J8PGDFQ86X,case,wheel,black,guaranteed,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3M47JKRKCW00D61GBQ31J8PGDFQ86X,case,wheel,above,guaranteed,A25UZQENK9A4PL,pjj-nonsense,AVLZVLVL2X60,impossible,A1A3CN8H5HXTSN,guaranteed,A2VFH95BVFIU5K,pjj-nonsense,ASW9MABLSXSPK
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3T6SSHJUZE99VW8UMDOHT09ZP2QII9,tree,branch,green,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60,probably,A2VFH95BVFIU5K,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3T6SSHJUZE99VW8UMDOHT09ZP2QII9,tree,branch,old,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3T6SSHJUZE99VW8UMDOHT09ZP2QII9,tree,branch,tall,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,unrelated,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3T6SSHJUZE99VW8UMDOHT09ZP2QII9,tree,branch,bronchial,probably,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A2VFH95BVFIU5K,pw-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3T6SSHJUZE99VW8UMDOHT09ZP2QII9,tree,branch,hollow,impossible,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60,unlikely,A2VFH95BVFIU5K,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3SX4X51T8Z84L00Z8K99WZH2O3KAOS,banana,patch,wild,guaranteed,A26GE78G0GIQJC,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3SX4X51T8Z84L00Z8K99WZH2O3KAOS,banana,patch,green,unrelated,A26GE78G0GIQJC,impossible,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,impossible,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,302U8RURJY06V33LI00SDXVAJ3GNVR,girl,camera,beautiful,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,302U8RURJY06V33LI00SDXVAJ3GNVR,girl,camera,poor,pjj-nonsense,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,probably,A2VFH95BVFIU5K,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,302U8RURJY06V33LI00SDXVAJ3GNVR,girl,camera,old,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3K8CQCU3KD0JAS3Q8A5OZZEOQCINW1,elephant,reflection,wild,guaranteed,A1A3CN8H5HXTSN,impossible,AVLZVLVL2X60,guaranteed,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3K8CQCU3KD0JAS3Q8A5OZZEOQCINW1,elephant,reflection,red,impossible,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,guaranteed,A2VFH95BVFIU5K,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3K3IX1W4S5QM60C0NKMOLZMSY8GAP9,girl,belt,beautiful,unrelated,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3K3IX1W4S5QM60C0NKMOLZMSY8GAP9,girl,belt,pretty,unrelated,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3K3IX1W4S5QM60C0NKMOLZMSY8GAP9,girl,belt,old,unrelated,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,34ZTTGSNJWNMGZLTT3B52QZ6GZSQHR,bus,rim,external,guaranteed,A1A3CN8H5HXTSN,wjj-nonsense,AVLZVLVL2X60,guaranteed,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,34ZTTGSNJWNMGZLTT3B52QZ6GZSQHR,bus,rim,old,probably,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,probably,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,34ZTTGSNJWNMGZLTT3B52QZ6GZSQHR,bus,rim,yellow,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60,unlikely,A2VFH95BVFIU5K,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,356TQKY9XEWJH6FLU08TPMPC8QA87W,person,eye,responsible,unrelated,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,356TQKY9XEWJH6FLU08TPMPC8QA87W,person,eye,human,guaranteed,A1A3CN8H5HXTSN,impossible,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,37S0QRNUFAFNHKK4450Z3ML7JAG88J,bus,bottom,old,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,37S0QRNUFAFNHKK4450Z3ML7JAG88J,bus,bottom,public,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,37S0QRNUFAFNHKK4450Z3ML7JAG88J,bus,bottom,black,probably,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,probably,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3QQUBC64ZDDYZS8GIF1A1ISVZEONXU,woman,jewelry,beautiful,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3P4ZBJFX2U27M0Q9AMMBRU5FOLWFWM,photo,horse,aerial,pjj-nonsense,AVLZVLVL2X60,impossible,A1A3CN8H5HXTSN,impossible,ASW9MABLSXSPK,impossible,A30NX5HEQGGFPP,impossible,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3P4ZBJFX2U27M0Q9AMMBRU5FOLWFWM,photo,horse,old,unrelated,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unrelated,ASW9MABLSXSPK,guaranteed,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3P4ZBJFX2U27M0Q9AMMBRU5FOLWFWM,photo,horse,original,pjj-nonsense,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,pjj-nonsense,ASW9MABLSXSPK,guaranteed,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3P4ZBJFX2U27M0Q9AMMBRU5FOLWFWM,photo,horse,above,pjj-nonsense,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,pjj-nonsense,ASW9MABLSXSPK,unlikely,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VMHWJRYHUFMB0VZKRIXTDJMXN2FXF,flower,stem,lotus,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VMHWJRYHUFMB0VZKRIXTDJMXN2FXF,flower,stem,white,impossible,AVLZVLVL2X60,unlikely,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,impossible,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VMHWJRYHUFMB0VZKRIXTDJMXN2FXF,flower,stem,beautiful,unrelated,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VMHWJRYHUFMB0VZKRIXTDJMXN2FXF,flower,stem,dark,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,unrelated,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3QHITW7OYN876CDFNX1DL4C2342AQ0,sink,hole,grey,impossible,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3QHITW7OYN876CDFNX1DL4C2342AQ0,sink,hole,old,probably,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3QHITW7OYN876CDFNX1DL4C2342AQ0,sink,hole,clean,pjj-nonsense,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3QHITW7OYN876CDFNX1DL4C2342AQ0,sink,hole,dry,pjj-nonsense,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3TZ0XG8CBTJNVP3E9X6D3IGI3GY898,wall,rock,white,probably,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,probably,A2VFH95BVFIU5K,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3TZ0XG8CBTJNVP3E9X6D3IGI3GY898,wall,rock,high,guaranteed,A1A3CN8H5HXTSN,wjj-nonsense,AVLZVLVL2X60,unlikely,A2VFH95BVFIU5K,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3WKGUBL7SYLHDQHLMRJQRFR81OJL4B,giraffe,pattern,brown,guaranteed,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3WKGUBL7SYLHDQHLMRJQRFR81OJL4B,giraffe,pattern,young,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3WKGUBL7SYLHDQHLMRJQRFR81OJL4B,giraffe,pattern,reticulated,wjj-nonsense,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3WKGUBL7SYLHDQHLMRJQRFR81OJL4B,giraffe,pattern,tall,guaranteed,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3WKGUBL7SYLHDQHLMRJQRFR81OJL4B,giraffe,pattern,nascent,wjj-nonsense,A1A3CN8H5HXTSN,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,388FBO7JZQSNZXYQNBNCKWZ41KINY0,boat,tarp,white,guaranteed,AVLZVLVL2X60,unrelated,A17FGZ1I5P9RZA,unrelated,A2VFH95BVFIU5K,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,388FBO7JZQSNZXYQNBNCKWZ41KINY0,boat,tarp,old,guaranteed,AVLZVLVL2X60,unrelated,A17FGZ1I5P9RZA,unrelated,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,388FBO7JZQSNZXYQNBNCKWZ41KINY0,boat,tarp,open,probably,AVLZVLVL2X60,wjj-nonsense,A17FGZ1I5P9RZA,impossible,A2VFH95BVFIU5K,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3D42WVSDH7UBB5L9PN4ZCRQVZTWFYL,panda,leg,young,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3D42WVSDH7UBB5L9PN4ZCRQVZTWFYL,panda,leg,white,impossible,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,probably,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3D42WVSDH7UBB5L9PN4ZCRQVZTWFYL,panda,leg,female,impossible,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A2VFH95BVFIU5K
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3LOJFQ4BOWEJTGIWU28IFJ8ZP17DKD,light,pole,bright,unrelated,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unlikely,A2VFH95BVFIU5K,pjj-nonsense,A1X3P33ODFD8OI
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3LOJFQ4BOWEJTGIWU28IFJ8ZP17DKD,light,pole,white,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,unrelated,A1X3P33ODFD8OI
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VP28W7DUMJBGVVEL96IQYZX5N0FZC,building,bell,public,probably,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,unlikely,A2VFH95BVFIU5K,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VP28W7DUMJBGVVEL96IQYZX5N0FZC,building,bell,original,probably,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,probably,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VP28W7DUMJBGVVEL96IQYZX5N0FZC,building,bell,old,probably,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,probably,A2VFH95BVFIU5K,probably,A30NX5HEQGGFPP
Common sense visual reasoning 1,https://worker.mturk.com/mturk/preview?groupId=3MNYFQMXONALJ14V4BVPJ3P5WF90YF,3VP28W7DUMJBGVVEL96IQYZX5N0FZC,building,bell,tall,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A2VFH95BVFIU5K,guaranteed,A30NX5HEQGGFPP
